|223.196.196.134|GET|/.env|{}|{}|{"b":10,"bv":"81.0.4044.129","o":24,"ov":"x86_64","d":"","v":"","c":2,"i":""}
|localhost:4500|POST|/apiv1/inventory/updatebbnlboxinvntrydtls|{"data":{"adhr_nu":646962165122,"actvn_dt":null,"agnt_id":100004880,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":4,"blng_eml1_tx":"","blng_house_flat_no":"veer badra nilayam","blng_lnd_nu":null,"blng_lcly_tx":"MARKET YARD","blng_mndl_id":29,"blng_buildingname":"muncipalcolany","blng_pn_cd":533101,"blng_ste_id":0,"blng_std_cd":883,"blng_streetname":"anjana","blng_vlge_id":7430,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"449.00","cpe_pop_id":2280,"crnt_caf_sts_id":1,"crnt_pckge_id":"3000107","custInfo":{"adhr_nu":646962165122,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":4,"blng_eml1_tx":"","blng_house_flat_no":"veer badra nilayam","blng_lnd_nu":null,"blng_lcly_tx":"muncipalcolany","blng_mndl_id":29,"blng_buildingname":"muncipalcolany","blng_pn_cd":533101,"blng_ste_id":1,"blng_std_cd":883,"blng_streetname":"anjana","blng_vlge_id":7430,"custmrTyp":"","dob_dt":"2023-12-31","frst_nm":"pavan","frqncy_id":1,"gndr_id":1,"instl_buildingname":"muncipalcolany","instl_chk_ind":false,"instl_house_flat_no":"veer badra nilayam","instl_pincode":533101,"instl_state":1,"instl_streetname":"anjana","lst_nm":"boddu","loc_dstrct_id":4,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"6300069594","loc_lcly_tx":"MARKET YARD","loc_mndl_id":29,"loc_std_cd":883,"loc_vlge_id":7430,"mdlr_nm":"kumar","mbl_nu":6300069594,"pan_nu":"","pop_id":2280,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"2023-12-31","dprmnt_id":0,"efcte_dt":"2020-11-15","enty_sts_id":1,"expry_dt":"2039-04-30","frst_nm":"pavan","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"muncipalcolany","instl_chk_ind":true,"instl_house_flat_no":"veer badra nilayam","instl_pincode":533101,"instl_state":1,"instl_streetname":"anjana","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK4RRRG431L8318","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:4C:1B:9C","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":956025423,"lst_nm":"boddu","lat":0,"lvl1_slt":2,"lvl2_slt":4,"lvl3_slt":3,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"6300069594","loc_lcly_tx":"MARKET YARD","loc_dstrct_id":4,"loc_lnd_nu":null,"loc_mndl_id":29,"loc_std_cd":883,"loc_vlge_id":7430,"lng":0,"mdlr_nm":"kumar","mbl_nu":"6300069594","olt_acs_nde_id":"242227","olt_crd_nu":3,"olt_id":26,"olt_ip_addr_tx":"172.16.242.227","olt_prt_nm":1,"olt_prt_id":377,"olt_prt_splt_tx":"2-4-3","olt_srl_nu":"9652104917","onu_amt":"50","onu_emi":"50","onu_id":29,"onu_mac_addr_tx":"9C:65:EE:56:BC:A1","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW2656bca0","onu_stpbx_id":956025424,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":2280,"prnt_cstmr_id":0,"prv_Dtls":{"accessId":"9c65.ee56.bca19c65.ee56.bca1","address":"veer badra nilayam,anjana,MARKET YARD","admin":"1","card":3,"contactno":"6300069594","countryCode":"INDIA","countryISO2":"IN","districtCode":"East Godavari","downstreamTrafficProfileName":"","emailid":"","fec":"true","firstname":"pavan","fup":"15Mbps_UP_30Mbps_DOWN","identityProofId":0,"ipAddress":"172.16.242.227","lastname":"boddu","mandal":"RAJAHMUNDRY(RURAL)","name":"","nativeVlan":false,"networkServiceName":"HSI","olt_srl_nu":"9652104917","onuId":29,"partnerCode":"LMO17824","profileName":"DSN-COMBO","registerType":"1","serialNumber":"44534E572656BCA0","srvcs":[{"chrge_at":0,"cre_srvce_id":1,"gst_at":0,"srvcpk_id":3000033,"srvcpk_nm":"30Mbps-300GB-2Mbps"},{"chrge_at":0,"cre_srvce_id":3,"gst_at":0,"srvcpk_id":3000035,"srvcpk_nm":"Local (AP & TS) Calls Free"},{"chrge_at":380.51,"cre_srvce_id":2,"gst_at":68.49,"srvcpk_id":3000032,"srvcpk_nm":"Home Essential"}],"stateCode":"AP","swUpgradeMode":"2","tp":1,"tps":["2"],"upstreamTrafficProfileName":"15Mbps_UP_30Mbps_DOWN","village":"RAJAHMUNDRY (PART)","aghra_cd":"172.16.242.227-3-1-29-HSI","adjstdPrt":1,"aaa_cd":"lag:242227:3:1:29","crps_mdlwr_in":1,"ds_mdlwr_in":0,"vndr":3,"ztevlan":null,"iptv_crnt_pckge_id":"3000107","newFup":"15Mbps_UP_30Mbps_DOWN","servicepacks":[{"servicepack":"Home Essential","expirydate":"29991231"}],"ZTEstatus":false,"adhr_nu":646962165122,"actvn_dt":null,"agnt_id":100004880,"apsf_unq_id":0,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_cycle_id":0,"blng_dstrct_id":4,"blng_eml1_tx":"","blng_house_flat_no":"veer badra nilayam","blng_lnd_nu":null,"blng_lcly_tx":"MARKET YARD","blng_mndl_id":29,"blng_buildingname":"muncipalcolany","blng_pn_cd":533101,"blng_ste_id":0,"blng_std_cd":883,"blng_streetname":"anjana","blng_vlge_id":7430,"blble_caf_in":0,"caf_type_id":1,"cnctn_sts_id":1,"cst_at":"449.00","cpe_pop_id":2280,"crnt_caf_sts_id":1,"crnt_pckge_id":"3000107","custInfo":{"adhr_nu":646962165122,"actvn_dt":null,"apsfl_bbnl":4,"blng_cntct_nm":"","blng_dstrct_id":4,"blng_eml1_tx":"","blng_house_flat_no":"veer badra nilayam","blng_lnd_nu":null,"blng_lcly_tx":"muncipalcolany","blng_mndl_id":29,"blng_buildingname":"muncipalcolany","blng_pn_cd":533101,"blng_ste_id":1,"blng_std_cd":883,"blng_streetname":"anjana","blng_vlge_id":7430,"custmrTyp":"","dob_dt":"2023-12-31","frst_nm":"pavan","frqncy_id":1,"gndr_id":1,"instl_buildingname":"muncipalcolany","instl_chk_ind":false,"instl_house_flat_no":"veer badra nilayam","instl_pincode":533101,"instl_state":1,"instl_streetname":"anjana","lst_nm":"boddu","loc_dstrct_id":4,"loc_eml1_tx":"","loc_lnd_nu":null,"loc_lmdle1_nu":"6300069594","loc_lcly_tx":"MARKET YARD","loc_mndl_id":29,"loc_std_cd":883,"loc_vlge_id":7430,"mdlr_nm":"kumar","mbl_nu":6300069594,"pan_nu":"","pop_id":2280,"rltve_nm":"","tle_nm":"Mr"},"custmrTyp":"","dob_dt":"2023-12-31","dprmnt_id":0,"efcte_dt":"2020-11-15","enty_sts_id":1,"expry_dt":"2039-04-30","frst_nm":"pavan","frqncy_id":1,"gndr_id":1,"inst_amt":"","instl_buildingname":"muncipalcolany","instl_chk_ind":true,"instl_house_flat_no":"veer badra nilayam","instl_pincode":533101,"instl_state":1,"instl_streetname":"anjana","iptv_bx_amt":null,"iptv_bx_emi":"0","iptv_bx_own":"No","iptv_bx_srl_num":"MK4RRRG431L8318","iptv_bx_up_amt":"0","iptv_mac_addr_tx":"9C:65:EE:4C:1B:9C","iptv_mdl":"IPTV Basic Box-UPF:0","iptv_stpbx_id":956025423,"lst_nm":"boddu","lat":0,"lvl1_slt":2,"lvl2_slt":4,"lvl3_slt":3,"lg_id":"lag::","loc_eml1_tx":"","loc_lmdle1_nu":"6300069594","loc_lcly_tx":"MARKET YARD","loc_dstrct_id":4,"loc_lnd_nu":null,"loc_mndl_id":29,"loc_std_cd":883,"loc_vlge_id":7430,"lng":0,"mdlr_nm":"kumar","mbl_nu":"6300069594","olt_acs_nde_id":"242227","olt_crd_nu":3,"olt_id":26,"olt_ip_addr_tx":"172.16.242.227","olt_prt_nm":1,"olt_prt_id":377,"olt_prt_splt_tx":"2-4-3","onu_amt":"50","onu_emi":"50","onu_id":29,"onu_mac_addr_tx":"9C:65:EE:56:BC:A1","onu_mdl":"DSN-COMBO","onu_own":0,"onu_srl_nu":"DSNW2656bca0","onu_stpbx_id":956025424,"onu_up_frmt_amt":"0","orgsn_cd":"","pan_nu":"","pop_id":2280,"prnt_cstmr_id":0,"prv_Dtls":"[Circular ~.data.prv_Dtls]","rltve_nm":"","splt_id":26922,"status":1,"tel_cns":"0","tle_nm":"Mr","aghora_cd":"172.16.242.227-3-1-29","prpd_in":0,"hsi_prfl_tx":"15Mbps_UP_30Mbps_DOWN","ott_pckge_nm":null,"ott_price":null,"cafNumber":200267102},"rltve_nm":"","splt_id":26922,"status":1,"tel_cns":1,"tle_nm":"Mr","aghra_cd":"172.16.242.227-3-1-29-HSI","aghora_cd":"172.16.242.227-3-1-29","aaa_cd":"lag:242227:3:1:29","prpd_in":0,"hsi_prfl_tx":"15Mbps_UP_30Mbps_DOWN"},"caf_id":200267102,"user":{"frst_nm":"DEEPIKARANI","pswrd_encrd_tx":"a41af1fa12b4db5c89e5b43205e72a4105e7371b","wallet_flag":1,"prpd_flag":1,"lst_nm":"VUNDRAJAVARAPU","mrcht_id":1,"mrcht_nm":"Dreamstep Software Innovations","mrcht_usr_id":26919,"pwd_chngd_in":0,"chng_lg_in":0,"hyrchy_id":null,"hyrchy_grp_id":null,"admn_in":0,"mrcht_usr_nm":"LMO17824","mbl_nu":7989172517,"orgn_id":1,"dprts_id":0,"dsgn_id":24,"usr_ctgry_nm":"LMO","usr_ctgry_id":8,"usr_ctgry_ky":100004880,"sde_mnu_prfl_id":2000001,"mnu_prfle_id":5,"rpt_prfle_id":41,"stp_prfle_id":23,"lmo_org_nm":"Deepu Fibernet services","lmo_cd":"LMO17824","mso_cd":"MSO2000667","app":"app","cmpnt_id":2,"user_id":26919,"iat":1703989936,"exp":1704000736,"aud":"http://dreamstep.com","iss":"Dreamstep","sub":"26919_user","jti":"1"}}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"200857-VETAPALEM GP","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.73"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"234808-CHINTHAYAGARIPALEM GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.206.163"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"33/11 KV Ragigunta","mobile_num":"9100849170,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.248.225"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235543-Garlapeta GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.206.179"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"33/11 KV Palamanda","mobile_num":"9154143262,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.253.159"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"212630-DALAIVALASA GP","mobile_num":"9000505845,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.210.173"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"199818-AGRAHARAM GP","mobile_num":"9121106817,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.135.57"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"199805-GIDAJAM GP","mobile_num":"9121106817,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.17.135.61"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"202972-OGIRALA GP","mobile_num":"8977945137,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.214.189"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"A.R.Palem Sub Station","mobile_num":"9642960228,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.238.169"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11KV Ananthapuram SS","mobile_num":"9642960228,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.247.153"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"199144-ZADERU GP","mobile_num":"9154892561,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.51"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11 KV Marripudi Sub Station","mobile_num":"7780776233,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.225.11"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11 KV Kambalapadu SS","mobile_num":"7780776233,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.225.55"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11 KV Katurivaripalem SS","mobile_num":"7780776233,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.225.61"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11 KV Podili Sub Station","mobile_num":"7780776233,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.225.45"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"33/11 KV Etcherla SS","mobile_num":"8639734042,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.240.139"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11 KV Chinagantyada SS","mobile_num":"8688525811,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.241.111"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199032-PERURU GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.117"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199444-Pedapatnamlanka GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.129"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199429-B.DODDAVARAM GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.123"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200845-EDLAPALLI GP","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.45"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"200853_PENUGUDURUPADU GP","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.17"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"33/11 KV Ramannapalem SS","mobile_num":"7799327770,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.244.95"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"33/11 KV Yadavolu SS","mobile_num":"7799327770,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.244.97"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199470-ANANTHAVARAM GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.193"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199054-VAKKALAGARUVU GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.119"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"204741_MALAKAPURAM GP","mobile_num":"9121101449,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.208.95"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235632-AKKACHERUVU GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.123"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235629_SUDUNAGUNTA GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.133"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235626_MALLAVARAM GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.129"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235630_THUMMAGUNTA GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.135"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199021-BHATNAVILLI GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.179"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199028-KAMANAGARURU","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.175"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"204243_KODUMUR GP","mobile_num":"9121101449,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.208.103"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199036-SAMANASA GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.212.185"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"235171_GANGADEVAPALLI GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.211"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11 KV Chinagantyada SS","mobile_num":"8688525811,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.193.65"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"235143_THUMMEDALAPADU GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.207"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"235140_BASIREDDIPALLI GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.201"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"Devarapalli","mobile_num":"9154840792,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.248.79"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200639-PEDAPALEM GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.207"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"Dutthaluru  33/11 Kv Dasan SS","mobile_num":"9121106935,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.195.153"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235625-kunchepalli GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.127"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199052-PULETIKURRU GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.213.197"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"199043-IRUSUMANDA GP","mobile_num":"9989211433,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.213.191"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200569-PAMIDIVARIPALEM GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.199"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200244-TELAGAYAPALEM GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.197"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"235628-EGALAPADU GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.125"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"235099-BHUPATHPALLI GP","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.216.21"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"33/11 KV Konakanamitta Sub Sta","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.240.183"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"200241-PANDRAPADU GP","mobile_num":"9121101448,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.195"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":"234718-PRASANGULAPADU DASAN OL","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.216.143"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":" 234781-H.Nidamanur DASAN OLT ","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.216.145"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"down","olt_name":" 234786-POTHAVARAM DASAN OLT B","mobile_num":"9121106816,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.203.221"},"down":0}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
|localhost:4500|POST|/apiv1/extApi/updateoltupdownFrmBss|{"aaa_cd":{"status":"up","olt_name":"200850-MUNNANGIVARIPALEM DASAN","mobile_num":"8523064793,9121101451,7569689696,9154349168,9100042123","olt_ip":"172.16.202.123"},"down":1}|{}|{"b":"","o":"","d":"","v":"","c":"","i":""}
